Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_class
74911,4apZOzQ1hdmb4r6ZSPRFQg,Djavan,Djavan,Mal de Mim,39,197973,False,0.581,0.337,0,-11.335,1,0.0283,0.866,0.000152,0.0839,0.385,153.904,4,mpb,1
21632,0nW2wq9wJr4ZYoG0RXxanT,Chronic Law;Java,Me Alone,Me Alone,29,188387,True,0.633,0.532,1,-8.257,1,0.493,0.446,0.0,0.183,0.417,125.752,5,dancehall,1
106167,6Ac4NVYYl2U73QiTt11ZKd,Blue Swede;Björn Skifs,Hooked On A Feeling,Hooked On A Feeling,73,172866,False,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,4,swedish,4
107567,4UB3TaEGEY9WoOpxYNMgy4,Men Without Hats,The Safety Dance,The Safety Dance,60,164866,False,0.525,0.882,5,-4.479,1,0.0467,0.0252,0.0,0.101,0.623,101.674,4,synth-pop,3
102997,171luCSfSTBnaIVnfTVbS6,Melike Şahin,Merhem: İlk Konserler (Live),Nasır (Live @ Zorlu PSM),42,269354,False,0.551,0.478,10,-10.58,0,0.0378,0.526,0.0,0.288,0.523,98.056,4,songwriter,1
43691,1pZwsIB2ogBnbjydoIHQnL,Five Finger Death Punch,AfterLife,Thanks For Asking,63,198780,False,0.626,0.828,11,-4.576,0,0.0277,0.00555,0.0,0.0683,0.697,100.037,4,groove,3
2105,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock,4
104451,1eWWdO6oIBdJT8SCXaYCYV,Marmi;Aitana,Tu Foto Del DNI,Tu Foto Del DNI,61,179653,False,0.488,0.922,10,-2.542,0,0.0978,0.0306,0.0,0.374,0.52,172.804,4,spanish,3
51018,6XPmY4hIb1RGRyNuq0UBsl,The PropheC,The Lifestyle,Kina Chir,72,216026,False,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,4,hip-hop,4
109774,3YEU603mIs6nCwe0ndiyfp,Duke Dumont;Gorgon City;NAATIONS;Murdock,Real Life (Murdock Remix),Real Life - Murdock Remix,27,225198,False,0.512,0.95,10,-4.07,1,0.0814,0.0281,0.00196,0.0703,0.489,172.025,4,techno,1
109389,7fiOV7gIWSxDReG5C9HEzy,Cosmic Boys,"Monosphere, Vol. 5",Don't Loose Control,0,373953,False,0.789,0.883,5,-4.552,1,0.0635,0.000309,0.917,0.065,0.363,128.992,4,techno,1
96191,7pwevow9OxZGfvoIwnFoFS,Os Virgulóides,Mundo Rock,Bagulho No Bumba,43,199600,False,0.725,0.766,7,-9.51,1,0.0908,0.0196,0.0,0.0335,0.931,87.984,4,samba,1
34114,7CoMBpPTwQi2wPT0U0Nr9b,Novo Amor,Birthplace,State Lines,73,208653,False,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,3,folk,4
44736,22wnEMAQaNrbot1dwmeucH,Audioslave,Revelations,Revelations,56,252106,False,0.534,0.882,7,-4.161,1,0.0482,0.00785,0.0,0.107,0.368,113.045,4,grunge,2
95938,11i4j4XUa9zULKpWVKY7WR,Gilberto Santa Rosa,Perdoname...¡Exitos!,Me Volvieron A Hablar De Ella,27,345400,False,0.647,0.573,11,-9.612,0,0.0368,0.204,0.000318,0.198,0.621,168.407,4,salsa,1
36415,7JIp1FAaNEBjTerXUxeDTD,Panta Ray,Sea You,Sea You,56,170346,False,0.797,0.576,9,-8.055,0,0.0442,0.383,0.737,0.149,0.152,115.001,4,french,2
20859,37R0bQOQj5a7DOqh1TGzvB,Charlie Puth,Nine Track Mind,One Call Away,73,194453,False,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,4,dance,4
65359,3lrNsPdn98i6rxO142pLT6,NMIXX,AD MARE,O.O,75,172936,False,0.39,0.767,11,-3.918,0,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,4,k-pop,4
105363,43zpjvbcrFKFxqm4qpt32E,DGHTR,Out In Space,Out In Space,32,127058,False,0.78,0.395,5,-10.114,1,0.129,0.91,0.949,0.107,0.406,170.017,4,study,1
80703,3uB2mkp8ovjiuJA734dbGe,Ritviz;Seedhe Maut,Dev,Chalo Chalein,59,184370,False,0.461,0.5,1,-9.828,1,0.0614,0.00245,0.03,0.116,0.572,76.176,4,pop-film,3
66704,1Mqk3iIuWYc96ycBAPatmH,Patty Shukla,Nursery Rhymes with Patty,Itsy Bitsy Spider,21,108388,False,0.931,0.366,0,-6.422,1,0.0763,0.408,9.74e-06,0.106,0.838,110.001,4,kids,1
11298,1QJnDJuYOGj05iSc4eWGr5,Nick Mulvey,First Mind,Fever To The Form,67,252960,False,0.358,0.546,0,-8.927,0,0.0296,0.795,0.0586,0.111,0.264,106.489,3,british,3
71674,2KKLuHN6zDxVnWtFKO8vo4,Iron Maiden,Fear of the Dark (2015 Remaster),Wasting Love - 2015 Remaster,65,351026,False,0.324,0.667,4,-5.373,0,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,4,metal,3
112818,0PHfHk7nElZ2EX7phkuTwl,Cem Karaca,"Cem Karaca'nın Apaşlar, Kardaşlar, Moğollar, Ferdy Kleine'a Teşekkürleriyle",Unut Beni,38,243693,False,0.393,0.454,5,-15.335,1,0.0385,0.127,2.72e-05,0.375,0.42,95.628,4,turkish,1
16629,0ROMalDdNg3L2HoZP4qFyJ,Antonio Vivaldi;Adrian Chandler;La Serenissima,"The Four Seasons & Concertos for Bassoon and Violin ""in tromba marina""","The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto",63,201853,False,0.4,0.247,5,-18.249,0,0.0423,0.818,0.64,0.119,0.394,162.078,4,classical,3
60702,5O8uBUqc6rzlrS9YYCGeiX,Koffee,Gifted,West Indies,52,237458,False,0.754,0.638,5,-7.951,0,0.303,0.118,0.0,0.204,0.437,90.137,4,j-dance,2
83726,1usJccQJFr2f9HaIRQB4AL,Bassjackers,The Riddle,The Riddle,46,171098,False,0.665,0.972,9,-3.674,0,0.0588,0.0153,0.344,0.0908,0.165,127.999,4,progressive-house,2
80767,1Hy2ZRkFGC3P47r6lDX2sy,Diljit Dosanjh,MoonChild Era,Luna,58,186000,False,0.814,0.684,0,-7.962,0,0.0438,0.0426,1.37e-05,0.0571,0.893,120.038,4,pop-film,3
81036,1Nr46gjiP50uPsz30gYhAd,Santhosh Narayanan;Anirudh Ravichander,"Thenmozhi (From ""Thiruchitrambalam"")","Thenmozhi (From ""Thiruchitrambalam"")",79,173225,False,0.764,0.532,9,-5.979,0,0.0491,0.598,0.0,0.26,0.859,123.95,4,pop,4
41507,6G7KraD6OUZ8lSMfgjiPr5,In Flames,"I, the Mask",Stay with Me,53,316907,False,0.424,0.757,5,-7.259,0,0.0364,0.000975,0.000608,0.129,0.244,95.043,4,goth,2
34053,2FGBAvdswjz67iMGUXgBZD,Faridkot;Amar Jalal,Equals Sessions (Season 1),Nasha (Equals Sessions),53,287573,False,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,folk,2
90486,4GV6b8JkbtEwOsndEw3478,Enrique Guzman,"Enrique Guzmán, Sus Mejores Éxitos",Adiós Mundo Cruel,33,136960,False,0.692,0.392,7,-12.582,1,0.0822,0.829,2.63e-06,0.14,0.938,138.931,4,rock-n-roll,1
90601,4wM7V31TsZzzDBEH02Hltb,Elvis Presley,Elvis 30 #1 Hits,Are You Lonesome Tonight?,53,186506,False,0.421,0.201,0,-12.399,1,0.0436,0.917,0.000436,0.116,0.188,129.689,5,rock-n-roll,2
97829,156nRQk3ezY5mLQvKkAVsy,Ícaro e Gilmar,Sextou BB 4 Completo (Ao Vivo em Goiânia),Mistérios / Tempo ao Tempo (Ao Vivo),45,204342,False,0.555,0.602,9,-4.903,1,0.0297,0.709,0.0,0.891,0.688,132.191,4,sertanejo,2
102876,0nWhWuaLLCcJS0D19np9Cb,Sara Kays,Backseat Rider,Backseat Rider,56,208090,False,0.569,0.538,2,-9.003,1,0.0323,0.593,0.0,0.23,0.552,104.05,4,songwriter,2
58506,5u07rgQcg8F2xIZp90lm3p,Primer 55,Introduction To Mayhem,Loose,57,182200,False,0.649,0.923,1,-4.537,1,0.0348,4.51e-05,0.623,0.369,0.517,108.217,4,industrial,2
57566,36seMHoyXmLUNxcwzwjdF7,Christian Leave,Hope,Please Notice,74,116666,False,0.55,0.271,2,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,4,indie,4
89698,4vpXjguMioKefak80ytICn,Jairo Vera,12:30,12:30,51,170571,False,0.802,0.771,6,-3.058,1,0.0675,0.00799,0.004,0.0999,0.794,91.993,4,reggaeton,2
75720,10YGV1BNNc46xfkmPdOWiD,Philip Wesley,Hope Endures,Second Chances,20,179746,False,0.315,0.219,3,-20.867,0,0.0465,0.992,0.853,0.101,0.134,154.27,4,new-age,1
81024,0mBP9X2gPCuapvpZ7TGDk3,Charlie Puth;Jung Kook;BTS,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),92,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,pop,4
89463,2q2atJsGhvwWiMeeDAyztu,Kevin Roldan;Bryant Myers;Lyanno,Perreo Tenebroso Vol. 5,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,reggaeton,1
100298,5dQxHCVmt6PNqNsza6XI63,Los Estramboticos,Piel De Banqueta,Me Enamoré En La Cola De Las Torillas,38,179973,False,0.566,0.588,4,-8.768,1,0.0459,0.0171,5.57e-05,0.115,0.807,125.728,4,ska,1
38454,1EZYmas3jh7aUKqCF9EI5A,CASTLEBEAT,VHS,These Days,50,156497,False,0.584,0.772,4,-9.993,1,0.0295,0.757,0.887,0.115,0.946,129.999,4,garage,2
44143,3TW48DvQ7ChwY1Yy1tkMaP,Soul Asylum,Grave Dancers Union (2022 Remaster),Runaway Train (2022 Remaster),72,266560,False,0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,4,grunge,4
11103,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,77,215360,False,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,british,4
68553,4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny;Rauw Alejandro,Un Verano Sin Ti,Party,90,227628,False,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,4,latino,4
3773,6lKRMylSZMtA7EqPl0pcdI,MARINA,The Family Jewels,Are You Satisfied?,71,198960,False,0.669,0.712,0,-4.992,1,0.0412,0.303,0.0,0.0755,0.843,124.009,4,alternative,4
55074,5cgKosPPj5Cs9a2JQufUc1,Pritam;Arijit Singh,Yeh Jawaani Hai Deewani,Ilahi,68,228982,False,0.593,0.967,9,-5.767,1,0.0907,0.166,2.54e-05,0.105,0.452,131.988,4,indian,3
63897,77SRHi4mF0WG9RDrGVey0h,Tanju Okan,Seni Sevdim Ben,Güzel Yok mu İnsafın,33,174500,False,0.678,0.451,5,-10.782,0,0.0298,0.819,1.12e-06,0.135,0.728,102.454,4,j-rock,1
33433,26VG1uCazw9xtVnq8A1vtd,Fall Out Boy,Folie à Deux,I Don't Care,64,214493,False,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,4,emo,3
69451,51vzYdS2wo4peP0hu3i7au,GWS;ThirumaLi;Rakz Radiant,Trap Sundhari,Trap Sundhari,26,234962,False,0.573,0.536,3,-10.703,0,0.0502,0.484,0.0,0.35,0.397,160.08,4,malay,1
3265,0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,72,229933,False,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,4,alternative,4
3900,3jVtllWS5CFFWLQng8sKsr,Tinashe;ScHoolboy Q,Aquarius,2 On (feat. ScHoolboy Q),72,227000,True,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,4,alternative,4
91767,6VuztO5yaKP4VjqSkZxpan,Ashes Remain,What I've Become,On My Own,68,172960,False,0.361,0.871,8,-4.313,1,0.0393,0.0119,0.0,0.318,0.575,176.026,4,rock,3
41662,1L4tfBfY3NyaxniFtXkIcn,Hofmästarn;Roffe Ruff,Panterparken,Ännu En Back in the Day Låt,22,243413,False,0.762,0.831,10,-8.652,0,0.16,0.511,0.0,0.0472,0.954,174.053,4,goth,1
15289,7MdZQXUBijQxcBkYz4G1Z5,Jinsang,Life,Affection,64,117495,False,0.698,0.193,1,-15.01,1,0.0902,0.914,0.937,0.0882,0.607,84.03,4,chill,3
61760,7f5oFrKcE9ppuwQttuXjpT,Momoiro Clover Z,ZZ's Ⅱ,マホロバケーション -ZZ ver.-,19,266932,False,0.608,0.964,1,-1.158,0,0.0693,0.0367,0.000101,0.252,0.762,144.993,4,j-idol,1
86370,1yEBMvOYbhJJTX7x3iW41O,Soda Stereo,Comfort y Música Para Volar,Génesis - MTV Unplugged,44,515693,False,0.275,0.87,2,-4.787,1,0.156,0.0449,0.551,0.795,0.265,143.179,4,punk,2
27313,3XejA5R4AptKcmGPXnwAhD,Friction,Remember,Remember,53,215172,False,0.456,0.836,11,-4.499,0,0.0352,0.0174,0.00165,0.0845,0.0364,174.019,4,drum-and-bass,2
72117,0fr7Nl49mFbf6nXXca6YwO,We Came As Romans,Cold Like War,Learning to Survive,62,269966,False,0.588,0.829,6,-6.196,1,0.0511,0.0181,0.000462,0.153,0.495,140.041,4,metalcore,3
9606,7m0ZAW5ZO9lo6UOKyRPOJk,Felp 22;Medellin;JP Diazz,Joias do Bairro,Pra Todas Que Amei,45,151836,True,0.741,0.572,4,-8.0,0,0.0604,0.671,0.0,0.145,0.336,97.956,4,brazil,2
5061,6ilTR3RpLCAHDt3Z6YuQGx,Cidergirl,シンデレラ,シンデレラ,62,212310,False,0.572,0.955,7,-2.617,1,0.0626,0.0141,0.0,0.315,0.717,129.981,4,anime,3
62689,0CflRiqtl8oVKuvscVgy6F,MALIQ & D'Essentials,Mata Hati Telinga,Mata Hati Telinga,39,267600,False,0.786,0.303,4,-10.698,0,0.0352,0.811,2.1e-06,0.15,0.42,118.043,4,j-pop,1
63613,16D5bGymrzpi9ZlnYXB5ql,BABYMETAL,BABYMETAL,Gimme Chocolate!!,59,230613,False,0.616,0.985,11,-1.596,1,0.0825,0.000282,0.000144,0.111,0.44,109.978,4,j-rock,3
73755,4JvutGrckEHMwqvezbMRwB,Adam Beyer,Dirty Lagoon,Dirty Lagoon,40,290008,False,0.662,0.99,10,-4.392,0,0.0565,0.00179,0.899,0.137,0.545,135.005,4,minimal-techno,1
82105,7HKxTNVlkHsfMLhigmhC0I,Blondie,Call Me,Call Me,69,212226,False,0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,4,power-pop,4
110895,3tfga0DJ46WbGdQJjaqcq2,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Liberation - 155 Radio Edit,29,127354,False,0.481,0.988,9,-5.331,0,0.204,0.0182,0.967,0.119,0.12,154.998,4,trance,1
60192,5glGfEWwxzPLOZOnTbZAtS,Harry Toddler,Reggae Gold 1998,Bad Man Nuh Dress Like Girl,26,192533,False,0.768,0.731,11,-4.829,1,0.408,0.0767,0.0,0.319,0.805,100.072,4,j-dance,1
37209,3irlnwNOnseNEfnIlBjxTY,Snoop Dogg;DJ Drama;Daz Dillinger,Gangsta Grillz: I Still Got It,Lit,6,144806,True,0.844,0.499,11,-10.452,0,0.448,0.00662,0.0,0.354,0.456,100.006,4,funk,1
89411,5ww2BF9slyYgNOk37BlC4u,Manuel Turizo,La Bachata,La Bachata,98,162637,False,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4,reggaeton,4
32265,00TFDHSe7s8cWm5CzDY8UP,Moby,18,Extreme Ways,29,237640,False,0.504,0.777,9,-7.916,0,0.0583,0.00106,0.00109,0.12,0.549,100.006,4,electronic,1
51529,79MHQXymz8cGX8OOAjXn7J,Raftaar,Zero to Infinity,Baby Marvake Maanegi,59,187541,False,0.658,0.815,7,-5.898,1,0.0559,0.00132,0.0106,0.178,0.559,179.993,4,hip-hop,3
8913,5Yp3e8RcjYevBTZYJ7OD7s,Santana,Ultimate Santana,Europa (Earth's Cry Heaven's Smile),56,305946,False,0.296,0.669,0,-5.364,0,0.0452,0.03,0.831,0.154,0.679,74.692,4,blues,2
2866,2u1B87jh7hcE0ImLMfHNji,Duman,Darmaduman,Akıbet,44,227873,False,0.375,0.537,5,-8.967,0,0.0295,0.361,2.58e-05,0.101,0.181,140.111,4,alt-rock,2
109274,09KVvb0849JV9TRFpTiY0l,Scooter;Timmy Trumpet,Paul Is Dead,Paul Is Dead,57,174291,False,0.504,0.891,6,-4.175,0,0.126,0.33,8.65e-06,0.191,0.295,169.886,4,techno,2
94150,4Y42drx9dkvS7U9usQG3VE,Zach Diamond,3:00 Am,3:00 Am,62,166285,False,0.805,0.602,11,-6.444,1,0.0351,0.272,0.0,0.13,0.638,139.981,4,sad,3
80699,00KSN0qtGSeYX9qFClCEcg,Abhijeet,Sensational Duets (Abhijeet & Alka Yagnik),"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",59,351425,False,0.365,0.449,0,-13.516,1,0.0356,0.662,2.46e-06,0.153,0.556,103.643,1,pop-film,3
47877,4q9YY8eorYGjpjk3Zko7l9,Iron Maiden,Brave New World (2015 Remaster),Blood Brothers - 2015 Remaster,57,434293,False,0.243,0.809,4,-6.316,0,0.0479,0.0501,0.0338,0.133,0.444,182.679,3,hard-rock,2
21207,7sd72KZS8D59g5NmhxyHpJ,Koffee,Rapture EP,Toast,67,191502,False,0.906,0.638,10,-7.917,0,0.256,0.0342,1.7e-05,0.0725,0.789,99.959,4,dancehall,3
19913,3rLEBpW17OHOovVl0kcFKZ,Kelsea Ballerini,SUBJECT TO CHANGE,MUSCLE MEMORY,66,211843,False,0.596,0.786,8,-4.782,1,0.0391,0.00715,0.0,0.192,0.788,93.959,4,country,3
30972,1GL7vwDnPqCnJ2xGNxNLwG,Loud Luxury;KIDDO,These Nights,These Nights,70,132417,False,0.643,0.714,2,-5.504,0,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,4,edm,4
65042,6jjYDGxVJsWS0a5wlVF5vS,BTS,Proof,Butter,83,164952,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4,k-pop,4
81463,1cmZbGkCEVVAck2MsWpPYQ,Ami Mishra;Shreya Ghoshal,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Hasi - Female Version,68,192186,False,0.52,0.485,4,-6.438,0,0.0269,0.927,0.000466,0.159,0.407,143.901,4,pop,3
77473,1f0W7YIdWXuJ70ZU6j5VBA,Grupo Fundo De Quintal,Só Felicidade,Só Felicidade,46,198533,False,0.698,0.744,2,-6.949,1,0.0509,0.652,0.0,0.125,0.945,107.065,4,pagode,2
33059,2H3wWrnO758y0fPH7Ilerg,XXXTENTACION,17,Depression & Obsession,71,144733,True,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,4,emo,4
107673,03Y9Gez0KGG8zYY3KWIqdk,Johnny Hates Jazz,The Very Best Of Johnny Hates Jazz,Shattered Dreams,48,209960,False,0.649,0.712,3,-9.878,1,0.0342,0.0313,1.18e-05,0.291,0.779,121.041,4,synth-pop,2
83493,0g8YU2bR0QlBv7G9L9nDXU,ARTY,One Night Away,One Night Away,59,210000,False,0.637,0.896,5,-2.569,0,0.0363,0.091,1.19e-05,0.0996,0.713,128.017,4,progressive-house,3
65257,3d3ELsqKlQ7WA0a10Isu3l,iKON,Return,LOVE SCENARIO,71,209648,False,0.806,0.707,7,-4.623,1,0.0307,0.331,0.0,0.294,0.746,118.009,4,k-pop,4
71526,55mJleti2WfWEFNFcBduhc,TOOL,Lateralus,Schism,70,403533,False,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,3,metal,4
49096,3RTvrzJ35o0FaJ5pCuHkfH,Gekkenhuys;Nigel Sean,Multifunctioneel (Official HockeyLoverz Party Anthem 2018),Multifunctioneel - Official HockeyLoverz Party Anthem 2018,35,199620,False,0.545,0.933,0,-2.792,1,0.0897,0.0283,2.43e-05,0.705,0.504,165.037,4,hardstyle,1
30806,0lwyzp7GppQxv0Eu6wRkUo,David Guetta;Benny Benassi,Satisfaction,Satisfaction,73,155676,False,0.752,0.935,11,-6.263,1,0.203,0.0742,0.0352,0.081,0.31,126.022,4,edm,4
40916,3YKQJOawL5m97eQtjg7jcF,Diante do Trono;Ana Paula Valadão,Deserto de Revelação,É Suficiente,38,371360,False,0.535,0.581,9,-6.043,1,0.0294,0.0207,0.0,0.389,0.0651,105.991,4,gospel,1
85166,15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,Lust For Life,The Passenger,73,283360,False,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,4,punk-rock,4
2004,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,153000,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,alt-rock,4
14183,34amhIU6nxkixKnsLSWqR4,CoComelon,"CoComelon Kids Hits, Vol. 6",Are You Sleeping? (Brother John),53,130909,False,0.842,0.301,0,-8.11,1,0.0485,0.855,0.0,0.0492,0.891,110.022,4,children,2
4533,4qZh3yJ7tILlDD0Wmv7Ftj,Philip Glass;Carducci String Quartet,Glass: String Quartets Nos. 1-4,"String Quartet No. 3, ""Mishima"": VI. Mishima / Closing",57,194373,False,0.198,0.0382,0,-29.885,0,0.0443,0.989,0.969,0.17,0.127,136.392,4,ambient,2
4112,1g0xyCMUBKUaMDCk00Hhmk,Novo Amor,Bathing Beach,Embody Me,61,190293,False,0.476,0.263,0,-12.036,1,0.0321,0.935,0.00179,0.091,0.147,121.107,4,ambient,3
96542,3EuxKklzZlKWxuGdqxaju3,Zeca Pagodinho,Zeca Pagodinho Ao Vivo,Não Sou Mais Disso - Ao Vivo,38,225893,False,0.546,0.908,9,-6.442,1,0.217,0.698,0.0,0.739,0.662,109.397,4,samba,1
81056,0a6zRnrjmaOcqsEIFkXIhw,Akhil,Khaab,Khaab,72,201689,False,0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,4,pop,4
55728,5kWMV8yuPP6zSdz4MZhjVh,Sultan Khan;Shreya Ghoshal;Salim Merchant,Ustad And The Divas,Leja Leja,45,269815,False,0.603,0.743,9,-7.013,1,0.0553,0.728,4.22e-05,0.103,0.341,100.021,4,indian,2
11359,58CQmWVeUxIogEfGrmQcSh,DragonForce,Inhuman Rampage,Trail Of Broken Hearts,38,355306,False,0.385,0.702,9,-5.892,1,0.0337,0.24,0.0,0.12,0.269,72.507,4,british,1
56985,46RNrAkGsqWTDrv2ZPOAbx,Phoebe Bridgers,Punisher,Moon Song,72,277676,False,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,3,indie-pop,4
55639,3rAtGIxBoLvcWtZeoJ0Q72,Jasleen Royal,Kesari,Deh Shiva (Female Version),47,155999,False,0.378,0.167,9,-10.923,1,0.0329,0.989,0.00617,0.0954,0.306,176.731,4,indian,2
21203,4E0teOQQQwagLVvQ7VfYm1,Afro B,Afrowave 2,Drogba (Joanna),64,199000,False,0.966,0.633,2,-6.392,1,0.101,0.0206,4.06e-06,0.0715,0.767,108.011,4,dancehall,3
51253,7floNISpH8VF4z4459Qo18,XXXTENTACION,Look At Me!,Look At Me!,82,126345,True,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,4,hip-hop,4
47208,6KTv0Z8BmVqM7DPxbGzpVC,KISS,Dressed To Kill,Rock And Roll All Nite,77,168840,False,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,4,hard-rock,4
71724,28IEbk5a7twNTbUEvWslUb,Finger Eleven,Them Vs. You Vs. Me (Deluxe Edition),Paralyzer,75,208106,False,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,4,metal,4
73351,5sNjy41kQANS6ZRHhbTh77,Stimming,Alpe Lusia,Prepare,42,376693,False,0.58,0.472,0,-15.95,0,0.107,0.495,0.941,0.205,0.197,118.983,4,minimal-techno,1
4466,4GNAkByimF0pxX2vgG35Z3,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),The Dreams that Stuff is Made Of,55,111836,False,0.36,0.0854,0,-20.406,0,0.0343,0.993,0.737,0.115,0.0773,58.322,4,ambient,2
44112,6rUp7v3l8yC4TKxAAR5Bmx,Three Days Grace,Three Days Grace (Expanded Edition),I Hate Everything About You,72,231480,False,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4,grunge,4
72328,0EVlhi2DePy8Qfc3suq0to,Sea Smile,Raplord,Raplord,31,286478,True,0.508,0.983,10,-3.414,0,0.121,0.0132,2.06e-06,0.164,0.582,141.96,4,metalcore,1
57677,3InRkuJj81zjC5MWlFR6rN,Sajjan Raj Vaidya;Shyam Nepali,"Hataarindai, Bataasindai","Hataarindai, Bataasindai",49,330000,False,0.327,0.288,9,-9.787,1,0.0281,0.856,0.00438,0.0963,0.312,93.182,4,indie,2
96708,3jAy3gMSprXBZzrZMe1ufO,Arlindo Cruz,Batuques do Meu Lugar (Ao Vivo),Testamento de Partideiro - Ao Vivo,37,150213,False,0.54,0.677,2,-8.598,1,0.0555,0.777,1.02e-05,0.98,0.944,104.41,4,samba,1
77314,4TsiMwbfsAuJuBSw3Aj9O3,Vou pro Sereno,Na Boca do Povo (Ao Vivo),Na Boca do Povo (Ao Vivo),47,243801,False,0.638,0.769,2,-7.639,1,0.0337,0.544,0.0,0.284,0.924,160.09,4,pagode,2
20355,0wPKDeY4fZXT6k9bzV0kx0,Charlie Puth,CHARLIE,That's Hilarious,72,144933,True,0.713,0.442,6,-5.909,1,0.0604,0.739,0.0,0.112,0.546,108.038,4,dance,4
8257,0QULNNd9z5s35entfiiXoa,Elle King;Miranda Lambert,Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),75,245625,False,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,4,blues,4
74472,0YDQpShCechcqniNUwj05e,Skank,Maquinarama,Canção Noturna,44,238533,False,0.628,0.735,7,-6.782,1,0.026,0.107,0.118,0.0676,0.683,140.477,4,mpb,2
2950,2DFi8rwHcVkTTgu7PULhtI,Saint Motel,My Type,My Type,68,206393,False,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,4,alt-rock,3
68905,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,Me Rehúso,Me Rehúso,77,205714,False,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4,latino,4
106153,2245x0g1ft0HC7sf79zbYN,ABBA,ABBA Gold,Lay All Your Love On Me,72,272506,False,0.695,0.701,0,-6.435,1,0.0281,0.0187,0.0464,0.251,0.58,133.0,4,swedish,4
